Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,10/14/2020 16:08:37
Disarm Time,10/14/2020 16:41:19
Duration,00:32:42
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
10/14/2020 16:10:45,Interval,12.57,39.95,73.4,0.43,13.73,264.0,260.0
10/14/2020 16:10:46,Interval,12.86,40.22,73.6,0.44,13.73,264.0,260.0
10/14/2020 16:10:47,Interval,13.35,40.11,73.2,0.42,13.73,264.0,260.0
10/14/2020 16:10:48,Interval,13.51,40.20,73.7,0.46,13.73,264.0,260.0
10/14/2020 16:10:49,Interval,13.50,40.60,74.1,0.46,13.73,264.0,261.0
10/14/2020 16:10:50,Interval,14.02,40.80,74.2,0.50,13.73,264.0,262.0
10/14/2020 16:10:51,Interval,13.85,41.02,74.5,0.56,13.73,264.0,260.0
10/14/2020 16:10:52,Interval,14.08,40.89,73.7,0.47,13.73,264.0,257.0
10/14/2020 16:10:53,Interval,13.99,40.86,75.1,0.47,13.73,264.0,259.0
10/14/2020 16:10:54,Interval,13.85,41.50,75.9,0.51,13.73,264.0,257.0
10/14/2020 16:10:55,Interval,13.67,41.35,75.3,0.47,13.73,264.0,256.0
10/14/2020 16:10:56,Interval,13.22,41.24,75.1,0.46,13.73,264.0,256.0
10/14/2020 16:10:57,Interval,12.81,41.29,75.4,0.45,13.73,264.0,256.0
10/14/2020 16:10:58,Interval,12.58,41.29,75.5,0.49,13.73,264.0,257.0
10/14/2020 16:10:59,Interval,12.59,41.22,75.1,0.44,13.73,264.0,256.0
10/14/2020 16:11:00,Interval,12.48,41.28,75.4,0.45,13.73,264.0,255.0
10/14/2020 16:11:01,Interval,12.35,41.05,75.1,0.42,13.73,264.0,254.0
10/14/2020 16:11:02,Interval,12.28,40.88,74.8,0.39,13.73,264.0,258.0
10/14/2020 16:11:03,Interval,12.42,41.33,76.2,0.43,13.73,264.0,257.0
10/14/2020 16:11:04,Interval,12.36,41.76,76.5,0.42,13.73,264.0,256.0
10/14/2020 16:11:05,Interval,12.21,41.71,76.7,0.40,13.73,264.0,255.0
10/14/2020 16:11:06,Interval,12.45,41.91,76.6,0.42,13.73,264.0,263.0
10/14/2020 16:11:07,Interval,11.96,41.68,76.4,0.40,13.73,264.0,260.0
10/14/2020 16:11:08,Interval,11.88,41.83,76.9,0.44,13.73,264.0,264.0
10/14/2020 16:11:09,Interval,11.76,41.80,76.9,0.41,13.73,264.0,262.0
10/14/2020 16:11:10,Interval,11.80,41.78,76.8,0.41,13.73,264.0,261.0
10/14/2020 16:11:11,Interval,12.16,41.93,76.8,0.44,13.73,264.0,261.0
10/14/2020 16:11:12,Interval,12.60,42.06,76.6,0.44,13.74,264.0,260.0
10/14/2020 16:11:13,Interval,12.61,42.27,78.3,0.39,13.73,264.0,258.0
10/14/2020 16:11:14,Interval,12.86,42.81,78.4,0.41,13.73,264.0,258.0
10/14/2020 16:11:15,Interval,12.19,42.90,78.6,0.43,13.73,264.0,258.0
10/14/2020 16:11:16,Interval,12.38,42.97,78.5,0.44,13.73,264.0,260.0
10/14/2020 16:11:17,Interval,12.21,42.87,78.3,0.40,13.73,264.0,260.0
10/14/2020 16:11:18,Interval,11.80,42.81,78.4,0.44,13.73,264.0,261.0
10/14/2020 16:11:19,Interval,11.96,42.84,78.4,0.43,13.73,264.0,259.0
10/14/2020 16:11:20,Interval,12.17,42.82,78.4,0.40,13.73,264.0,260.0
10/14/2020 16:11:21,Interval,11.81,42.79,78.3,0.39,13.73,264.0,260.0
10/14/2020 16:11:22,Interval,11.34,42.74,78.4,0.42,13.73,264.0,258.0
10/14/2020 16:11:23,Interval,11.52,42.93,79.3,0.37,13.73,264.0,253.0
10/14/2020 16:11:24,Interval,11.37,43.63,79.8,0.40,13.73,264.0,257.0
10/14/2020 16:11:25,Interval,11.19,43.63,79.8,0.44,13.73,264.0,258.0
10/14/2020 16:11:26,Interval,11.36,43.44,79.9,0.40,13.73,264.0,260.0
10/14/2020 16:11:27,Interval,11.33,43.60,80.2,0.42,13.73,264.0,263.0
10/14/2020 16:11:28,Interval,11.40,43.84,80.2,0.43,13.73,264.0,259.0
10/14/2020 16:11:29,Interval,11.52,43.70,79.9,0.42,13.73,264.0,261.0
10/14/2020 16:11:30,Interval,11.59,43.48,79.6,0.40,13.73,264.0,259.0
10/14/2020 16:11:31,Interval,11.31,43.38,79.4,0.35,13.73,264.0,260.0
10/14/2020 16:11:32,Interval,11.23,43.51,79.8,0.38,13.73,264.0,261.0
10/14/2020 16:11:33,Interval,11.22,43.62,81.1,0.35,13.73,264.0,262.0
10/14/2020 16:11:34,Interval,11.27,44.06,81.0,0.38,13.73,264.0,262.0
10/14/2020 16:11:35,Interval,11.27,44.35,81.4,0.40,13.73,264.0,258.0
10/14/2020 16:11:36,Interval,11.05,44.19,81.5,0.35,13.73,264.0,261.0
10/14/2020 16:11:37,Interval,10.79,43.92,81.5,0.33,13.73,264.0,257.0
10/14/2020 16:11:38,Interval,10.72,44.28,81.7,0.40,13.73,264.0,257.0
10/14/2020 16:11:39,Interval,10.66,44.48,81.8,0.41,13.73,264.0,261.0
10/14/2020 16:11:40,Interval,11.14,44.80,81.8,0.39,13.73,264.0,265.0
10/14/2020 16:11:41,Interval,11.28,44.42,81.6,0.41,13.73,264.0,262.0
10/14/2020 16:11:42,Interval,11.36,44.21,81.1,0.38,13.73,264.0,263.0
10/14/2020 16:11:43,Interval,11.36,44.62,83.0,0.36,13.73,264.0,259.0
10/14/2020 16:11:44,Interval,11.20,45.41,84.8,0.43,13.73,264.0,254.0
10/14/2020 16:11:45,Interval,11.18,45.38,83.5,0.45,13.73,264.0,257.0
10/14/2020 16:11:46,Interval,10.60,45.05,82.9,0.37,13.73,264.0,258.0
10/14/2020 16:11:47,Interval,10.13,44.94,83.0,0.35,13.73,264.0,257.0
10/14/2020 16:11:48,Interval,9.85,45.36,83.7,0.41,13.73,264.0,262.0
10/14/2020 16:11:49,Interval,10.71,45.44,83.7,0.45,13.71,264.0,261.0
10/14/2020 16:11:50,Interval,11.36,45.41,83.2,0.41,13.73,264.0,260.0
10/14/2020 16:11:51,Interval,11.13,45.28,83.3,0.39,13.73,264.0,254.0
10/14/2020 16:11:52,Interval,10.97,45.34,83.3,0.44,13.73,264.0,261.0
10/14/2020 16:11:53,Interval,10.87,45.54,84.8,0.34,13.73,264.0,259.0
10/14/2020 16:11:54,Interval,10.56,46.18,85.3,0.41,13.73,264.0,259.0
10/14/2020 16:11:55,Interval,10.67,46.14,84.8,0.42,13.73,264.0,255.0
10/14/2020 16:11:56,Interval,10.56,46.21,84.7,0.37,13.73,264.0,254.0
10/14/2020 16:11:57,Interval,10.61,46.37,85.3,0.44,13.73,264.0,255.0
10/14/2020 16:11:58,Interval,10.65,46.29,84.9,0.42,13.73,264.0,255.0
10/14/2020 16:11:59,Interval,10.81,46.31,84.9,0.42,13.73,264.0,257.0
10/14/2020 16:12:00,Interval,10.81,46.28,85.1,0.42,13.73,264.0,257.0
10/14/2020 16:12:01,Interval,10.85,46.48,85.6,0.39,13.73,264.0,257.0
10/14/2020 16:12:02,Interval,11.19,46.65,84.9,0.41,13.73,264.0,257.0
10/14/2020 16:12:03,Interval,10.95,46.59,86.2,0.41,13.73,264.0,257.0
10/14/2020 16:12:04,Interval,10.85,47.15,86.6,0.42,13.73,264.0,256.0
10/14/2020 16:12:05,Interval,10.98,47.19,86.5,0.40,13.73,264.0,256.0
10/14/2020 16:12:06,Interval,10.83,47.18,87.1,0.39,13.73,264.0,256.0
