Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,24/07/2020 14:47:42
Disarm Time,24/07/2020 15:08:35
Duration,00:20:53
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
24/07/2020 14:49:32,Interval,14.34,34.88,62.7,0.37,12.78,270.0,288.0
24/07/2020 14:49:33,Interval,13.85,33.97,61.5,0.28,12.78,270.0,281.0
24/07/2020 14:49:34,Interval,13.05,33.90,61.6,0.31,12.78,270.0,276.0
24/07/2020 14:49:35,Interval,12.97,33.16,61.1,0.29,12.78,270.0,276.0
24/07/2020 14:49:36,Interval,12.47,34.12,62.3,0.30,12.78,270.0,276.0
24/07/2020 14:49:37,Interval,13.07,33.92,62.1,0.31,12.78,270.0,280.0
24/07/2020 14:49:38,Interval,12.79,33.59,61.1,0.24,12.78,270.0,278.0
24/07/2020 14:49:39,Interval,11.15,33.01,60.9,0.25,12.78,270.0,297.0
24/07/2020 14:49:40,Interval,10.37,32.60,59.7,0.19,12.78,270.0,286.0
24/07/2020 14:49:41,Interval,10.15,32.57,60.2,0.24,12.78,270.0,281.0
24/07/2020 14:49:42,Interval,10.85,32.65,60.3,0.19,12.78,270.0,276.0
24/07/2020 14:49:43,Interval,12.18,33.26,60.9,0.25,12.78,270.0,277.0
24/07/2020 14:49:44,Interval,12.16,33.01,61.1,0.24,12.78,270.0,284.0
24/07/2020 14:49:45,Interval,12.74,33.62,61.4,0.26,12.78,270.0,282.0
24/07/2020 14:49:46,Interval,12.28,32.99,60.9,0.28,12.78,270.0,280.0
24/07/2020 14:49:47,Interval,11.40,32.94,60.1,0.19,12.78,270.0,271.0
24/07/2020 14:49:48,Interval,11.11,32.95,60.8,0.26,12.78,270.0,276.0
24/07/2020 14:49:49,Interval,10.67,32.43,59.9,0.16,12.78,270.0,274.0
24/07/2020 14:49:50,Interval,10.72,33.07,61.0,0.25,12.78,270.0,274.0
24/07/2020 14:49:51,Interval,10.67,32.57,59.9,0.21,12.78,270.0,272.0
24/07/2020 14:49:52,Interval,11.03,32.99,60.7,0.23,12.78,270.0,272.0
24/07/2020 14:49:53,Interval,10.73,32.52,60.1,0.22,12.78,270.0,274.0
24/07/2020 14:49:54,Interval,11.23,34.53,69.8,-0.01,12.78,270.0,274.0
24/07/2020 14:49:55,Interval,11.50,40.41,77.5,0.21,12.78,270.0,272.0
24/07/2020 14:49:56,Interval,11.45,42.86,79.0,0.32,12.78,270.0,272.0
24/07/2020 14:49:57,Interval,11.89,43.41,78.6,0.31,12.78,270.0,270.0
24/07/2020 14:49:58,Interval,11.93,43.32,79.2,0.33,12.78,270.0,274.0
24/07/2020 14:49:59,Interval,12.07,43.25,79.0,0.34,12.78,270.0,272.0
24/07/2020 14:50:00,Interval,11.56,43.11,78.9,0.31,12.78,270.0,274.0
24/07/2020 14:50:01,Interval,11.58,43.51,79.1,0.31,12.78,270.0,272.0
24/07/2020 14:50:02,Interval,11.63,43.61,79.2,0.35,12.78,270.0,268.0
24/07/2020 14:50:03,Interval,12.13,43.13,79.3,0.36,12.78,270.0,270.0
24/07/2020 14:50:04,Interval,11.98,43.33,78.7,0.31,12.78,270.0,279.0
24/07/2020 14:50:05,Interval,12.37,43.75,79.2,0.38,12.78,270.0,275.0
24/07/2020 14:50:06,Interval,12.27,43.74,79.6,0.40,12.78,270.0,274.0
24/07/2020 14:50:07,Interval,12.22,43.73,79.9,0.41,12.78,270.0,271.0
24/07/2020 14:50:08,Interval,13.10,43.93,79.1,0.35,12.78,270.0,274.0
24/07/2020 14:50:09,Interval,13.32,44.18,79.8,0.38,12.78,270.0,272.0
24/07/2020 14:50:10,Interval,13.43,44.27,79.9,0.42,12.78,270.0,273.0
24/07/2020 14:50:11,Interval,12.82,44.02,79.7,0.45,12.78,270.0,273.0
24/07/2020 14:50:12,Interval,12.53,43.77,79.4,0.39,12.78,270.0,274.0
24/07/2020 14:50:13,Interval,12.33,44.10,79.5,0.37,12.78,270.0,279.0
24/07/2020 14:50:14,Interval,12.78,44.03,79.8,0.42,12.78,270.0,275.0
24/07/2020 14:50:15,Interval,14.70,43.85,80.1,0.43,12.78,270.0,282.0
24/07/2020 14:50:16,Interval,14.91,44.55,80.0,0.41,12.78,270.0,278.0
24/07/2020 14:50:17,Interval,14.79,44.71,80.3,0.41,12.78,270.0,272.0
24/07/2020 14:50:18,Interval,14.29,44.90,81.1,0.61,12.78,270.0,273.0
24/07/2020 14:50:19,Interval,15.00,45.28,81.3,0.56,12.78,270.0,270.0
24/07/2020 14:50:20,Interval,15.61,45.30,81.0,0.52,12.78,270.0,268.0
24/07/2020 14:50:21,Interval,15.53,45.34,80.4,0.46,12.78,270.0,270.0
24/07/2020 14:50:22,Interval,15.97,45.37,80.8,0.53,12.78,270.0,270.0
24/07/2020 14:50:23,Interval,15.91,45.10,81.6,0.58,12.78,270.0,275.0
24/07/2020 14:50:24,Interval,15.19,44.94,80.2,0.42,12.78,270.0,269.0
24/07/2020 14:50:25,Interval,14.06,45.52,81.4,0.58,12.78,270.0,264.0
24/07/2020 14:50:26,Interval,14.49,45.87,81.3,0.55,12.78,270.0,270.0
24/07/2020 14:50:27,Interval,14.79,44.90,80.6,0.51,12.78,270.0,265.0
24/07/2020 14:50:28,Interval,13.94,44.19,79.8,0.40,12.78,270.0,265.0
24/07/2020 14:50:29,Interval,12.73,43.93,79.3,0.37,12.78,270.0,271.0
24/07/2020 14:50:30,Interval,12.00,43.35,79.2,0.32,12.78,270.0,270.0
24/07/2020 14:50:31,Interval,12.00,43.45,79.6,0.39,12.78,270.0,259.0
24/07/2020 14:50:32,Interval,12.00,43.48,79.2,0.00,12.78,270.0,256.0
24/07/2020 14:50:33,Interval,12.06,49.76,97.9,0.31,12.78,270.0,261.0
24/07/2020 14:50:34,Interval,11.75,53.72,97.5,0.43,12.78,270.0,261.0
24/07/2020 14:50:35,Interval,11.80,51.94,84.7,0.80,12.78,270.0,266.0
24/07/2020 14:50:36,Interval,12.39,44.55,79.7,0.39,12.78,270.0,272.0
24/07/2020 14:50:37,Interval,12.97,43.30,79.3,0.33,12.78,270.0,271.0
24/07/2020 14:50:38,Interval,12.70,43.59,79.1,0.34,12.78,270.0,264.0
24/07/2020 14:50:39,Interval,11.93,43.95,79.5,0.40,12.78,270.0,263.0
24/07/2020 14:50:40,Interval,12.43,43.71,80.1,0.42,12.78,270.0,260.0
24/07/2020 14:50:41,Interval,11.43,43.30,78.9,0.33,12.78,270.0,286.0
24/07/2020 14:50:42,Interval,12.15,43.39,78.5,0.30,12.78,270.0,277.0
24/07/2020 14:50:43,Interval,12.29,43.31,79.0,0.36,12.78,270.0,278.0
24/07/2020 14:50:44,Interval,12.23,42.92,78.7,0.32,12.78,270.0,283.0
24/07/2020 14:50:45,Interval,11.91,43.23,79.3,0.32,12.78,270.0,277.0
24/07/2020 14:50:46,Interval,11.75,43.29,78.6,0.30,12.78,270.0,277.0
24/07/2020 14:50:47,Interval,12.77,43.79,79.9,0.40,12.78,270.0,273.0
24/07/2020 14:50:48,Interval,13.11,43.57,79.7,0.39,12.78,270.0,276.0
24/07/2020 14:50:49,Interval,12.98,43.66,79.1,0.36,12.78,270.0,271.0
24/07/2020 14:50:50,Interval,12.67,43.76,79.3,0.30,12.78,270.0,271.0
24/07/2020 14:50:51,Interval,12.35,43.83,79.7,0.41,12.78,270.0,268.0
24/07/2020 14:50:52,Interval,12.25,43.69,79.8,0.41,12.78,270.0,268.0
24/07/2020 14:50:53,Interval,12.68,44.20,79.6,0.38,12.78,270.0,266.0
24/07/2020 14:50:54,Interval,12.33,43.91,79.4,0.32,12.78,270.0,261.0
24/07/2020 14:50:55,Interval,12.50,43.54,79.3,0.37,12.78,270.0,273.0
24/07/2020 14:50:56,Interval,12.76,43.44,79.4,0.37,12.78,270.0,252.0
24/07/2020 14:50:57,Interval,12.51,43.51,78.8,0.36,12.78,270.0,264.0
24/07/2020 14:50:58,Interval,12.86,43.93,79.3,0.38,12.78,270.0,270.0
24/07/2020 14:50:59,Interval,13.26,43.99,80.2,0.37,12.78,270.0,272.0
24/07/2020 14:51:00,Interval,13.62,44.05,79.7,0.42,12.78,270.0,271.0
24/07/2020 14:51:01,Interval,13.11,43.79,78.8,0.31,12.78,270.0,268.0
24/07/2020 14:51:02,Interval,12.53,43.52,79.3,0.00,12.78,270.0,266.0
24/07/2020 14:51:03,Interval,11.65,47.88,97.0,0.11,12.78,270.0,266.0
24/07/2020 14:51:04,Interval,10.90,52.87,98.2,0.40,12.78,270.0,266.0
24/07/2020 14:51:05,Interval,10.84,53.47,97.7,0.43,12.78,270.0,270.0
24/07/2020 14:51:06,Interval,11.69,53.43,98.1,0.44,12.78,270.0,271.0
24/07/2020 14:51:07,Interval,12.33,53.70,97.6,0.47,12.78,270.0,273.0
24/07/2020 14:51:08,Interval,12.30,54.11,97.8,0.49,12.78,270.0,271.0
24/07/2020 14:51:09,Interval,12.46,54.34,97.9,0.50,12.78,270.0,269.0
