Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,30/01/2020 15:05:04
Disarm Time,30/01/2020 15:13:15
Duration,00:08:11
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
30/01/2020 15:08:08,Interval,9.53,132.90,205.3,1.05,12.16,361.0,42.0
30/01/2020 15:08:09,Interval,10.92,133.23,206.2,1.22,12.16,361.0,27.0
30/01/2020 15:08:10,Interval,11.24,133.17,204.9,1.30,12.16,361.0,35.0
30/01/2020 15:08:11,Interval,12.13,133.94,204.7,1.57,12.16,361.0,25.0
30/01/2020 15:08:12,Interval,11.83,133.97,206.3,1.43,12.16,361.0,28.0
30/01/2020 15:08:13,Interval,9.37,132.90,205.6,0.94,12.16,361.0,19.0
30/01/2020 15:08:14,Interval,8.08,133.10,205.7,1.01,12.16,361.0,22.0
30/01/2020 15:08:15,Interval,10.29,133.73,205.6,0.66,12.16,361.0,15.0
30/01/2020 15:08:16,Interval,11.19,132.62,205.0,0.72,12.16,361.0,33.0
30/01/2020 15:08:17,Interval,12.05,132.47,206.6,1.27,12.16,361.0,12.0
30/01/2020 15:08:18,Interval,12.45,132.61,204.9,0.57,12.16,361.0,8.0
30/01/2020 15:08:19,Interval,11.79,131.82,206.6,0.87,12.16,361.0,11.0
30/01/2020 15:08:20,Interval,10.43,131.69,207.1,0.41,12.16,361.0,14.0
30/01/2020 15:08:21,Interval,9.69,131.78,206.1,0.59,12.16,361.0,10.0
30/01/2020 15:08:22,Interval,9.68,133.16,205.8,0.84,12.16,361.0,16.0
30/01/2020 15:08:23,Interval,12.32,132.74,205.7,0.86,12.16,361.0,17.0
30/01/2020 15:08:24,Interval,12.45,131.62,206.7,0.32,12.16,361.0,21.0
30/01/2020 15:08:25,Interval,10.90,131.18,209.0,0.36,12.16,361.0,81.0
30/01/2020 15:08:26,Interval,11.30,130.50,209.1,0.29,12.16,361.0,14.0
30/01/2020 15:08:27,Interval,10.78,131.06,206.4,0.34,12.16,361.0,10.0
30/01/2020 15:08:28,Interval,10.88,130.72,208.8,0.93,12.16,361.0,8.0
30/01/2020 15:08:29,Interval,9.44,130.17,209.0,0.07,12.16,361.0,7.0
30/01/2020 15:08:30,Interval,8.25,130.11,213.8,0.35,12.17,361.0,4.0
30/01/2020 15:08:31,Interval,7.92,129.92,208.9,0.07,12.17,361.0,6.0
30/01/2020 15:08:32,Interval,8.97,129.51,213.0,0.29,12.17,361.0,16.0
30/01/2020 15:08:33,Interval,9.39,129.46,213.0,0.07,12.17,361.0,16.0
30/01/2020 15:08:34,Interval,9.31,129.66,212.2,0.16,12.17,361.0,16.0
30/01/2020 15:08:35,Interval,9.30,130.98,212.3,0.30,12.17,361.0,16.0
30/01/2020 15:08:36,Interval,9.78,130.49,208.8,0.07,12.16,361.0,20.0
30/01/2020 15:08:37,Interval,9.77,130.52,207.3,0.16,12.16,361.0,30.0
30/01/2020 15:08:38,Interval,10.16,131.37,207.7,0.08,12.16,361.0,29.0
30/01/2020 15:08:39,Interval,9.64,131.01,208.2,0.08,12.16,361.0,44.0
30/01/2020 15:08:40,Interval,8.41,130.20,209.3,0.07,12.16,361.0,33.0
30/01/2020 15:08:41,Interval,8.32,129.99,211.5,0.07,12.16,361.0,22.0
30/01/2020 15:08:42,Interval,8.75,131.62,207.3,0.65,12.16,361.0,25.0
30/01/2020 15:08:43,Interval,9.45,131.59,207.7,0.80,12.16,361.0,50.0
30/01/2020 15:08:44,Interval,10.91,132.40,207.9,0.84,12.16,361.0,44.0
30/01/2020 15:08:45,Interval,11.45,134.73,204.4,1.30,12.15,361.0,23.0
30/01/2020 15:08:46,Interval,11.99,133.87,205.9,1.81,12.15,361.0,27.0
30/01/2020 15:08:47,Interval,12.45,134.92,204.9,1.64,12.15,361.0,28.0
30/01/2020 15:08:48,Interval,12.28,133.10,206.8,0.86,12.15,361.0,29.0
30/01/2020 15:08:49,Interval,11.98,131.96,206.6,0.57,12.15,361.0,38.0
30/01/2020 15:08:50,Interval,11.19,131.68,207.7,1.00,12.15,361.0,32.0
30/01/2020 15:08:51,Interval,11.00,132.59,205.5,0.86,12.15,361.0,23.0
30/01/2020 15:08:52,Interval,11.13,132.67,206.8,0.77,12.15,361.0,14.0
30/01/2020 15:08:53,Interval,11.00,131.99,206.1,0.49,12.15,361.0,17.0
30/01/2020 15:08:54,Interval,10.98,132.42,206.3,0.86,12.15,361.0,24.0
30/01/2020 15:08:55,Interval,9.11,133.77,205.9,1.43,12.15,361.0,21.0
30/01/2020 15:08:56,Interval,10.41,133.26,205.4,0.94,12.15,361.0,21.0
30/01/2020 15:08:57,Interval,10.03,132.98,205.7,1.26,12.15,361.0,27.0
30/01/2020 15:08:58,Interval,9.88,133.56,207.2,1.23,12.15,361.0,29.0
30/01/2020 15:08:59,Interval,10.99,133.81,205.4,1.35,12.15,361.0,22.0
30/01/2020 15:09:00,Interval,12.34,134.50,204.6,1.14,12.15,361.0,24.0
30/01/2020 15:09:01,Interval,12.06,134.60,204.5,0.94,12.15,361.0,25.0
30/01/2020 15:09:02,Interval,10.89,134.11,204.1,1.09,12.15,361.0,19.0
30/01/2020 15:09:03,Interval,12.31,133.55,204.2,1.15,12.15,361.0,16.0
30/01/2020 15:09:04,Interval,12.87,134.30,205.3,1.92,12.15,361.0,18.0
30/01/2020 15:09:05,Interval,11.29,133.93,205.2,1.33,12.15,361.0,18.0
30/01/2020 15:09:06,Interval,12.60,133.02,205.0,0.74,12.15,361.0,15.0
30/01/2020 15:09:07,Interval,8.58,132.75,207.2,0.66,12.14,361.0,25.0
30/01/2020 15:09:08,Interval,7.85,131.72,206.5,0.80,12.14,361.0,25.0
30/01/2020 15:09:09,Interval,7.32,132.25,206.9,0.65,12.14,361.0,24.0
30/01/2020 15:09:10,Interval,6.88,132.72,206.4,0.72,12.14,361.0,24.0
30/01/2020 15:09:11,Interval,6.38,132.14,207.7,0.43,12.14,361.0,22.0
30/01/2020 15:09:12,Interval,6.77,131.70,206.4,0.65,12.14,361.0,14.0
30/01/2020 15:09:13,Interval,6.10,131.92,205.8,0.52,12.14,361.0,23.0
30/01/2020 15:09:14,Interval,6.32,131.27,207.6,0.57,12.14,361.0,18.0
30/01/2020 15:09:15,Interval,6.84,131.41,206.7,0.48,12.14,361.0,14.0
30/01/2020 15:09:16,Interval,7.80,130.86,210.4,0.42,12.14,361.0,1.0
30/01/2020 15:09:17,Interval,6.64,131.37,210.9,0.55,12.14,361.0,7.0
30/01/2020 15:09:18,Interval,6.08,130.86,207.9,0.44,12.14,361.0,11.0
30/01/2020 15:09:19,Interval,5.51,131.08,207.2,0.58,12.14,361.0,17.0
30/01/2020 15:09:20,Interval,5.94,131.44,207.5,0.29,12.14,361.0,22.0
30/01/2020 15:09:21,Interval,5.69,130.73,209.4,0.06,12.14,361.0,18.0
30/01/2020 15:09:22,Interval,6.03,130.66,211.7,0.19,12.14,361.0,15.0
30/01/2020 15:09:23,Interval,6.22,130.69,208.4,0.15,12.14,361.0,16.0
30/01/2020 15:09:24,Interval,6.34,131.52,208.6,0.73,12.14,361.0,19.0
30/01/2020 15:09:25,Interval,6.26,132.97,205.3,1.13,12.14,361.0,20.0
30/01/2020 15:09:26,Interval,6.79,132.09,206.6,0.64,12.14,361.0,21.0
30/01/2020 15:09:27,Interval,7.17,132.41,206.8,0.99,12.14,361.0,20.0
30/01/2020 15:09:28,Interval,7.45,132.06,205.3,0.64,12.14,361.0,20.0
30/01/2020 15:09:29,Interval,7.06,131.78,207.5,0.80,12.14,361.0,19.0
30/01/2020 15:09:30,Interval,6.68,131.43,205.5,0.83,12.14,361.0,27.0
30/01/2020 15:09:31,Interval,6.42,133.23,205.9,1.02,12.14,361.0,26.0
30/01/2020 15:09:32,Interval,5.76,132.65,206.2,0.99,12.14,361.0,32.0
30/01/2020 15:09:33,Interval,8.73,132.36,207.1,1.07,12.14,361.0,36.0
30/01/2020 15:09:34,Interval,10.19,131.01,206.9,0.35,12.14,361.0,33.0
